frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
118,3.937,Torchere C,Medium-Flare,0.4610,bonne,66,66,88,100,0.009,0.114,0.781,0.66,hsv
118,3.937,Torchere A,Medium-Flare,0.7550,bonne,382,89,420,122,0.0,0.226,0.694,0.7,hsv
118,3.937,Torchere B,Medium-Flare,0.4417,bonne,669,126,690,165,0.0,0.128,0.748,0.639,hsv
119,3.971,Torchere C,Medium-Flare,0.5561,bonne,65,67,90,101,0.009,0.095,0.799,0.648,hsv
119,3.971,Torchere A,Medium-Flare,0.7877,bonne,388,90,421,122,0.0,0.283,0.62,0.721,hsv
119,3.971,Torchere B,Medium-Flare,0.6391,bonne,667,130,691,164,0.0,0.132,0.723,0.641,hsv
120,4.004,Torchere C,Medium-Flare,0.5448,bonne,65,66,90,100,0.007,0.096,0.794,0.652,hsv
120,4.004,Torchere A,Medium-Flare,0.7601,bonne,387,90,419,122,0.0,0.313,0.582,0.729,hsv
120,4.004,Torchere B,Medium-Flare,0.6588,bonne,666,125,693,167,0.0,0.079,0.8,0.624,hsv
121,4.037,Torchere C,Medium-Flare,0.5627,bonne,62,62,90,100,0.008,0.067,0.852,0.639,hsv
121,4.037,Torchere A,Medium-Flare,0.7973,bonne,386,90,418,121,0.0,0.337,0.6,0.725,hsv
121,4.037,Torchere B,Medium-Flare,0.6519,bonne,665,120,692,169,0.0,0.062,0.822,0.61,hsv
122,4.071,Torchere C,Medium-Flare,0.5408,bonne,60,61,90,100,0.007,0.06,0.874,0.634,hsv
122,4.071,Torchere A,Medium-Flare,0.7456,bonne,385,90,419,121,0.0,0.291,0.612,0.717,hsv
123,4.104,Torchere C,Medium-Flare,0.5112,bonne,60,62,91,101,0.008,0.059,0.886,0.628,hsv
123,4.104,Torchere A,Medium-Flare,0.7707,bonne,384,90,419,121,0.0,0.277,0.63,0.709,hsv
124,4.137,Torchere C,Medium-Flare,0.4427,bonne,62,59,90,101,0.009,0.059,0.887,0.626,hsv
124,4.137,Torchere A,Medium-Flare,0.7250,bonne,384,89,419,121,0.0,0.268,0.656,0.706,hsv
124,4.137,Torchere B,Medium-Flare,0.4482,bonne,665,131,694,166,0.0,0.08,0.822,0.613,hsv
125,4.171,Torchere C,Medium-Flare,0.5799,bonne,69,64,89,101,0.015,0.089,0.822,0.636,hsv
125,4.171,Torchere A,Medium-Flare,0.7888,bonne,383,88,419,122,0.0,0.243,0.677,0.693,hsv
126,4.204,Torchere C,Medium-Flare,0.4349,bonne,68,64,89,101,0.012,0.081,0.824,0.641,hsv
126,4.204,Torchere A,Medium-Flare,0.7395,bonne,382,88,422,123,0.0,0.207,0.701,0.679,hsv
126,4.204,Torchere B,Medium-Flare,0.6765,bonne,664,125,692,169,0.0,0.037,0.85,0.606,hsv
127,4.238,Torchere C,Medium-Flare,0.4573,bonne,69,66,88,100,0.011,0.099,0.794,0.654,hsv
127,4.238,Torchere A,Medium-Flare,0.7345,bonne,381,88,421,122,0.0,0.207,0.697,0.68,hsv
127,4.238,Torchere B,Medium-Flare,0.6230,bonne,665,126,691,169,0.0,0.036,0.842,0.609,hsv
128,4.271,Torchere C,Medium-Flare,0.4929,bonne,68,65,88,100,0.011,0.084,0.821,0.65,hsv
128,4.271,Torchere A,Medium-Flare,0.7362,bonne,379,90,421,121,0.0,0.202,0.694,0.684,hsv
128,4.271,Torchere B,Medium-Flare,0.5684,bonne,665,127,690,169,0.0,0.054,0.831,0.615,hsv
129,4.304,Torchere C,Medium-Flare,0.6099,bonne,68,67,88,100,0.012,0.088,0.806,0.651,hsv
129,4.304,Torchere A,Medium-Flare,0.7615,bonne,379,87,421,122,0.0,0.167,0.735,0.668,hsv
129,4.304,Torchere B,Medium-Flare,0.6290,bonne,665,127,690,167,0.0,0.08,0.813,0.614,hsv
130,4.338,Torchere C,Medium-Flare,0.4429,bonne,67,64,89,100,0.013,0.074,0.833,0.641,hsv
130,4.338,Torchere A,Medium-Flare,0.7161,bonne,377,88,422,122,0.0,0.156,0.741,0.669,hsv
130,4.338,Torchere B,Medium-Flare,0.5421,bonne,665,126,689,168,0.0,0.087,0.81,0.623,hsv
131,4.371,Torchere C,Medium-Flare,0.5006,bonne,68,66,89,100,0.014,0.087,0.811,0.643,hsv
131,4.371,Torchere A,Medium-Flare,0.7014,bonne,376,88,422,121,0.0,0.169,0.726,0.671,hsv
131,4.371,Torchere B,Medium-Flare,0.6384,bonne,665,127,691,164,0.0,0.113,0.759,0.639,hsv
132,4.404,Torchere C,Medium-Flare,0.4196,bonne,70,69,88,101,0.017,0.106,0.788,0.651,hsv
132,4.404,Torchere A,Medium-Flare,0.6710,bonne,377,87,421,121,0.0,0.164,0.751,0.673,hsv
132,4.404,Torchere B,Medium-Flare,0.5126,bonne,666,127,691,166,0.0,0.094,0.767,0.636,hsv
133,4.438,Torchere C,Medium-Flare,0.4329,bonne,71,70,88,101,0.017,0.116,0.784,0.649,hsv
133,4.438,Torchere A,Medium-Flare,0.7016,bonne,385,89,421,120,0.0,0.237,0.67,0.7,hsv
133,4.438,Torchere B,Medium-Flare,0.4214,bonne,666,127,691,164,0.0,0.099,0.755,0.634,hsv
134,4.471,Torchere C,Medium-Flare,0.4277,bonne,71,69,88,101,0.017,0.101,0.792,0.647,hsv
134,4.471,Torchere A,Medium-Flare,0.6503,bonne,385,89,421,120,0.0,0.239,0.644,0.703,hsv
134,4.471,Torchere B,Medium-Flare,0.4687,bonne,668,127,691,165,0.0,0.096,0.76,0.638,hsv
135,4.505,Torchere C,Medium-Flare,0.5099,bonne,70,68,88,101,0.015,0.084,0.811,0.641,hsv
135,4.505,Torchere A,Medium-Flare,0.7190,bonne,383,87,419,121,0.0,0.199,0.688,0.694,hsv
135,4.505,Torchere B,Medium-Flare,0.4901,bonne,667,128,693,165,0.0,0.123,0.779,0.623,hsv
136,4.538,Torchere C,Medium-Flare,0.4505,bonne,67,64,89,100,0.011,0.071,0.856,0.633,hsv
136,4.538,Torchere A,Medium-Flare,0.6741,bonne,380,86,419,120,0.0,0.177,0.722,0.68,hsv
137,4.571,Torchere C,Medium-Flare,0.4517,bonne,67,64,89,100,0.011,0.071,0.856,0.633,hsv
137,4.571,Torchere A,Medium-Flare,0.6549,bonne,381,86,418,121,0.0,0.17,0.717,0.672,hsv
138,4.605,Torchere C,Medium-Flare,0.4811,bonne,64,61,90,100,0.009,0.055,0.886,0.627,hsv
138,4.605,Torchere A,Medium-Flare,0.6831,bonne,380,85,420,123,0.0,0.127,0.775,0.653,hsv
139,4.638,Torchere C,Medium-Flare,0.4697,bonne,63,60,90,100,0.007,0.05,0.894,0.629,hsv
139,4.638,Torchere A,Medium-Flare,0.6718,bonne,378,85,421,122,0.0,0.087,0.805,0.644,hsv
139,4.638,Torchere A,Light-Smoke,0.4566,bonne,128,2,388,106,0.0,0.0,1.0,0.586,hsv
140,4.671,Torchere C,Medium-Flare,0.4453,bonne,62,57,90,100,0.007,0.044,0.904,0.625,hsv
140,4.671,Torchere A,Medium-Flare,0.7410,bonne,381,88,421,122,0.0,0.065,0.818,0.646,hsv
140,4.671,Torchere A,Light-Smoke,0.4302,bonne,129,2,390,106,0.0,0.0,1.0,0.586,hsv
140,4.671,Torchere B,Medium-Flare,0.5617,bonne,665,126,688,166,0.0,0.09,0.805,0.622,hsv
141,4.705,Torchere C,Medium-Flare,0.4364,bonne,62,54,89,102,0.012,0.039,0.91,0.615,hsv
141,4.705,Torchere A,Medium-Flare,0.7071,bonne,380,92,421,123,0.0,0.085,0.81,0.651,hsv
141,4.705,Torchere A,Light-Smoke,0.5040,bonne,120,2,392,101,0.0,0.0,1.0,0.586,hsv
141,4.705,Torchere B,Medium-Flare,0.6456,bonne,665,122,690,168,0.0,0.061,0.841,0.607,hsv
142,4.738,Torchere A,Medium-Flare,0.7291,bonne,381,92,422,122,0.0,0.089,0.8,0.654,hsv
142,4.738,Torchere B,Medium-Flare,0.5435,bonne,667,121,688,165,0.0,0.075,0.828,0.616,hsv
143,4.771,Torchere A,Medium-Flare,0.6793,bonne,381,91,421,121,0.0,0.111,0.772,0.666,hsv
143,4.771,Torchere B,Medium-Flare,0.4291,bonne,666,118,688,168,0.0,0.031,0.873,0.602,hsv
144,4.805,Torchere C,Medium-Flare,0.4575,bonne,70,74,88,101,0.021,0.101,0.776,0.648,hsv
144,4.805,Torchere A,Medium-Flare,0.7093,bonne,383,90,422,121,0.0,0.125,0.77,0.67,hsv
145,4.838,Torchere A,Medium-Flare,0.7092,bonne,382,90,422,121,0.0,0.15,0.748,0.679,hsv
145,4.838,Torchere B,Medium-Flare,0.5044,bonne,668,122,690,167,0.0,0.006,0.889,0.601,hsv
146,4.872,Torchere C,Medium-Flare,0.4735,bonne,70,68,88,99,0.011,0.086,0.797,0.654,hsv
146,4.872,Torchere A,Medium-Flare,0.7733,bonne,390,90,422,120,0.0,0.247,0.64,0.712,hsv
146,4.872,Torchere B,Medium-Flare,0.4990,bonne,671,122,689,166,0.0,0.015,0.88,0.605,hsv
147,4.905,Torchere C,Medium-Flare,0.4954,bonne,68,64,88,99,0.009,0.069,0.841,0.643,hsv
147,4.905,Torchere A,Medium-Flare,0.6592,bonne,387,89,420,120,0.0,0.249,0.646,0.71,hsv
147,4.905,Torchere B,Medium-Flare,0.4525,bonne,671,121,689,166,0.0,0.0,0.906,0.602,hsv
148,4.938,Torchere C,Medium-Flare,0.5404,bonne,66,65,89,99,0.012,0.06,0.853,0.637,hsv
148,4.938,Torchere A,Medium-Flare,0.7018,bonne,386,89,420,120,0.0,0.25,0.633,0.708,hsv
148,4.938,Torchere B,Medium-Flare,0.5926,bonne,670,121,690,166,0.0,0.0,0.923,0.592,hsv
149,4.972,Torchere C,Medium-Flare,0.6470,bonne,65,66,89,98,0.01,0.06,0.848,0.642,hsv
149,4.972,Torchere A,Medium-Flare,0.7573,bonne,384,88,419,119,0.0,0.237,0.632,0.701,hsv
149,4.972,Torchere B,Medium-Flare,0.5760,bonne,671,122,689,165,0.0,0.0,0.906,0.598,hsv
150,5.005,Torchere C,Medium-Flare,0.6802,bonne,61,66,90,98,0.009,0.045,0.871,0.635,hsv
150,5.005,Torchere A,Medium-Flare,0.7133,bonne,382,86,419,118,0.0,0.159,0.673,0.682,hsv
150,5.005,Torchere B,Medium-Flare,0.5041,bonne,671,118,688,166,0.0,0.005,0.941,0.583,hsv
151,5.038,Torchere C,Medium-Flare,0.6145,bonne,61,64,90,99,0.009,0.042,0.874,0.631,hsv
151,5.038,Torchere A,Medium-Flare,0.7633,bonne,380,85,421,119,0.0,0.071,0.77,0.65,hsv
151,5.038,Torchere A,Light-Smoke,0.4512,bonne,128,5,424,117,0.0,0.003,0.99,0.588,hsv
152,5.072,Torchere C,Medium-Flare,0.5496,bonne,62,62,89,99,0.008,0.047,0.867,0.633,hsv
152,5.072,Torchere A,Medium-Flare,0.7247,bonne,379,84,420,120,0.0,0.049,0.869,0.637,hsv
152,5.072,Torchere A,Light-Smoke,0.4308,bonne,127,5,424,116,0.0,0.002,0.994,0.588,hsv
153,5.105,Torchere C,Medium-Flare,0.5764,bonne,61,61,88,99,0.008,0.047,0.872,0.633,hsv
153,5.105,Torchere A,Medium-Flare,0.6907,bonne,378,86,420,121,0.0,0.051,0.9,0.627,hsv
154,5.138,Torchere C,Medium-Flare,0.6083,bonne,60,59,89,100,0.009,0.041,0.88,0.625,hsv
154,5.138,Torchere A,Medium-Flare,0.4915,bonne,375,85,421,122,0.0,0.051,0.907,0.621,hsv
155,5.172,Torchere C,Medium-Flare,0.5554,bonne,62,61,88,99,0.009,0.05,0.858,0.634,hsv
155,5.172,Torchere A,Medium-Flare,0.4499,bonne,391,91,421,121,0.0,0.129,0.806,0.655,hsv
155,5.172,Torchere B,Medium-Flare,0.4604,bonne,669,122,691,164,0.0,0.049,0.799,0.624,hsv
156,5.205,Torchere C,Medium-Flare,0.5021,bonne,62,61,88,99,0.008,0.061,0.877,0.631,hsv
156,5.205,Torchere A,Medium-Flare,0.7074,bonne,392,91,422,120,0.0,0.18,0.725,0.679,hsv
156,5.205,Torchere B,Medium-Flare,0.4763,bonne,669,122,691,163,0.0,0.053,0.751,0.634,hsv
157,5.239,Torchere C,Medium-Flare,0.5045,bonne,64,62,88,100,0.014,0.066,0.86,0.629,hsv
157,5.239,Torchere A,Medium-Flare,0.7308,bonne,389,92,422,120,0.0,0.203,0.711,0.682,hsv
158,5.272,Torchere C,Medium-Flare,0.4225,bonne,66,62,88,100,0.016,0.077,0.84,0.636,hsv
158,5.272,Torchere A,Medium-Flare,0.6818,bonne,388,89,422,119,0.0,0.204,0.704,0.688,hsv
159,5.305,Torchere C,Medium-Flare,0.4270,bonne,68,66,88,99,0.014,0.106,0.782,0.651,hsv
159,5.305,Torchere A,Medium-Flare,0.7198,bonne,389,89,423,119,0.0,0.241,0.661,0.701,hsv
159,5.305,Torchere B,Medium-Flare,0.4101,bonne,667,129,691,161,0.0,0.132,0.753,0.644,hsv
160,5.339,Torchere C,Medium-Flare,0.4650,bonne,67,65,88,98,0.009,0.101,0.778,0.656,hsv
160,5.339,Torchere A,Medium-Flare,0.7587,bonne,387,88,421,119,0.0,0.262,0.625,0.712,hsv
161,5.372,Torchere A,Medium-Flare,0.7458,bonne,387,87,420,118,0.0,0.288,0.597,0.721,hsv
161,5.372,Torchere B,Medium-Flare,0.6937,bonne,666,125,691,161,0.0,0.182,0.727,0.658,hsv
162,5.405,Torchere C,Medium-Flare,0.4399,bonne,67,68,87,98,0.005,0.113,0.765,0.669,hsv
162,5.405,Torchere A,Medium-Flare,0.7167,bonne,386,86,420,118,0.0,0.287,0.607,0.72,hsv
162,5.405,Torchere B,Medium-Flare,0.4276,bonne,665,122,690,162,0.0,0.154,0.755,0.65,hsv
163,5.439,Torchere C,Medium-Flare,0.5654,bonne,66,66,88,99,0.018,0.103,0.789,0.652,hsv
163,5.439,Torchere A,Medium-Flare,0.7586,bonne,386,85,420,118,0.0,0.304,0.585,0.718,hsv
163,5.439,Torchere B,Medium-Flare,0.4196,bonne,665,118,690,162,0.0,0.135,0.779,0.64,hsv
164,5.472,Torchere C,Medium-Flare,0.5693,bonne,66,66,88,99,0.018,0.102,0.78,0.655,hsv
164,5.472,Torchere A,Medium-Flare,0.7656,bonne,385,85,420,120,0.0,0.28,0.614,0.712,hsv
164,5.472,Torchere B,Medium-Flare,0.4795,bonne,664,118,690,162,0.0,0.111,0.779,0.637,hsv
165,5.506,Torchere C,Medium-Flare,0.5469,bonne,65,65,87,99,0.008,0.108,0.811,0.654,hsv
165,5.506,Torchere A,Medium-Flare,0.7819,bonne,385,85,421,120,0.0,0.24,0.643,0.705,hsv
165,5.506,Torchere B,Medium-Flare,0.4818,bonne,664,123,691,162,0.0,0.084,0.779,0.628,hsv
166,5.539,Torchere A,Medium-Flare,0.7672,bonne,387,85,422,121,0.0,0.206,0.666,0.692,hsv
166,5.539,Torchere B,Medium-Flare,0.5479,bonne,663,116,690,161,0.0,0.061,0.868,0.606,hsv
167,5.572,Torchere A,Medium-Flare,0.7642,bonne,386,86,421,121,0.0,0.209,0.661,0.697,hsv
167,5.572,Torchere B,Medium-Flare,0.5389,bonne,664,118,690,161,0.0,0.04,0.862,0.604,hsv
168,5.606,Torchere A,Medium-Flare,0.7700,bonne,388,87,423,121,0.0,0.248,0.652,0.703,hsv
169,5.639,Torchere A,Medium-Flare,0.7803,bonne,387,88,423,121,0.0,0.269,0.643,0.7,hsv
169,5.639,Torchere B,Medium-Flare,0.4443,bonne,667,118,690,160,0.0,0.0,0.891,0.597,hsv
170,5.672,Torchere A,Medium-Flare,0.7449,bonne,386,87,423,121,0.0,0.251,0.66,0.701,hsv
171,5.706,Torchere A,Medium-Flare,0.7698,bonne,385,87,423,121,0.0,0.266,0.654,0.699,hsv
172,5.739,Torchere A,Medium-Flare,0.7523,bonne,385,88,423,120,0.0,0.298,0.623,0.714,hsv
173,5.772,Torchere A,Medium-Flare,0.7669,bonne,385,87,423,120,0.0,0.286,0.633,0.714,hsv
174,5.806,Torchere A,Medium-Flare,0.6555,bonne,384,86,422,120,0.0,0.279,0.615,0.714,hsv
175,5.839,Torchere A,Medium-Flare,0.6515,bonne,383,87,420,120,0.0,0.289,0.61,0.718,hsv
176,5.873,Torchere A,Medium-Flare,0.7242,bonne,384,85,420,119,0.0,0.29,0.625,0.719,hsv
177,5.906,Torchere A,Medium-Flare,0.7435,bonne,383,86,420,119,0.0,0.302,0.62,0.72,hsv
178,5.939,Torchere A,Medium-Flare,0.7103,bonne,381,85,420,119,0.0,0.3,0.627,0.712,hsv
179,5.973,Torchere A,Medium-Flare,0.7354,bonne,380,87,420,120,0.0,0.311,0.618,0.712,hsv
179,5.973,Torchere B,Medium-Flare,0.5061,bonne,669,123,689,163,0.0,0.0,0.996,0.586,hsv
180,6.006,Torchere A,Medium-Flare,0.7375,bonne,378,89,422,121,0.0,0.284,0.636,0.704,hsv
181,6.039,Torchere C,Medium-Flare,0.4211,bonne,68,64,91,98,0.008,0.068,0.843,0.633,hsv
181,6.039,Torchere A,Medium-Flare,0.6978,bonne,380,88,423,121,0.0,0.266,0.662,0.701,hsv
181,6.039,Torchere B,Medium-Flare,0.5575,bonne,669,128,690,164,0.0,0.021,0.841,0.607,hsv
182,6.073,Torchere C,Medium-Flare,0.4206,bonne,67,63,90,98,0.009,0.066,0.825,0.639,hsv
182,6.073,Torchere A,Medium-Flare,0.7047,bonne,387,89,423,120,0.0,0.336,0.576,0.733,hsv
183,6.106,Torchere C,Medium-Flare,0.4869,bonne,68,64,90,98,0.009,0.076,0.786,0.646,hsv
183,6.106,Torchere A,Medium-Flare,0.7455,bonne,388,89,423,120,0.0,0.369,0.554,0.742,hsv
183,6.106,Torchere B,Medium-Flare,0.5698,bonne,669,122,689,164,0.0,0.008,0.827,0.611,hsv
184,6.139,Torchere C,Medium-Flare,0.5352,bonne,68,66,90,97,0.009,0.084,0.765,0.658,hsv
184,6.139,Torchere A,Medium-Flare,0.7381,bonne,388,88,423,120,0.0,0.359,0.561,0.738,hsv
184,6.139,Torchere B,Medium-Flare,0.6222,bonne,667,120,690,165,0.0,0.003,0.876,0.602,hsv
185,6.173,Torchere C,Medium-Flare,0.5651,bonne,65,64,90,97,0.007,0.064,0.824,0.648,hsv
185,6.173,Torchere A,Medium-Flare,0.7030,bonne,385,87,421,119,0.0,0.361,0.552,0.741,hsv
185,6.173,Torchere B,Medium-Flare,0.6332,bonne,665,118,692,166,0.0,0.021,0.889,0.591,hsv
186,6.206,Torchere C,Medium-Flare,0.5381,bonne,67,65,88,98,0.003,0.075,0.817,0.656,hsv
186,6.206,Torchere A,Medium-Flare,0.6542,bonne,385,87,421,119,0.0,0.381,0.536,0.746,hsv
187,6.240,Torchere C,Medium-Flare,0.5161,bonne,67,63,89,99,0.013,0.068,0.841,0.638,hsv
187,6.240,Torchere A,Medium-Flare,0.6619,bonne,384,85,421,119,0.0,0.354,0.57,0.731,hsv
188,6.273,Torchere C,Medium-Flare,0.4471,bonne,68,62,89,99,0.013,0.075,0.852,0.637,hsv
188,6.273,Torchere A,Medium-Flare,0.7383,bonne,383,85,421,119,0.0,0.352,0.57,0.729,hsv
188,6.273,Torchere B,Medium-Flare,0.5037,bonne,669,130,690,162,0.0,0.077,0.74,0.638,hsv
189,6.306,Torchere A,Medium-Flare,0.7161,bonne,383,85,420,119,0.0,0.354,0.56,0.731,hsv
189,6.306,Torchere B,Medium-Flare,0.5241,bonne,668,131,692,162,0.0,0.129,0.739,0.633,hsv
190,6.340,Torchere C,Medium-Flare,0.4004,bonne,67,63,89,99,0.015,0.078,0.859,0.636,hsv
190,6.340,Torchere A,Medium-Flare,0.5984,bonne,381,86,420,120,0.0,0.33,0.582,0.723,hsv
190,6.340,Torchere A,Light-Flare,0.4226,bonne,382,87,420,119,0.0,0.36,0.544,0.735,hsv
190,6.340,Torchere B,Medium-Flare,0.4344,bonne,666,126,692,162,0.0,0.143,0.767,0.632,hsv
191,6.373,Torchere C,Medium-Flare,0.5269,bonne,68,64,88,98,0.006,0.088,0.828,0.653,hsv
191,6.373,Torchere A,Medium-Flare,0.7667,bonne,380,85,422,119,0.0,0.277,0.625,0.7,hsv
191,6.373,Torchere B,Medium-Flare,0.5910,bonne,666,127,691,162,0.0,0.179,0.719,0.651,hsv
192,6.406,Torchere C,Medium-Flare,0.5208,bonne,68,64,88,98,0.006,0.091,0.829,0.652,hsv
192,6.406,Torchere A,Medium-Flare,0.7453,bonne,381,85,421,120,0.0,0.274,0.625,0.698,hsv
192,6.406,Torchere B,Medium-Flare,0.5305,bonne,665,126,692,162,0.0,0.149,0.745,0.638,hsv
193,6.440,Torchere C,Medium-Flare,0.4060,bonne,69,65,88,99,0.008,0.093,0.824,0.652,hsv
193,6.440,Torchere A,Medium-Flare,0.6976,bonne,377,85,422,120,0.0,0.232,0.681,0.686,hsv
193,6.440,Torchere B,Medium-Flare,0.5538,bonne,663,122,691,163,0.0,0.131,0.774,0.629,hsv
194,6.473,Torchere A,Medium-Flare,0.7272,bonne,376,85,422,121,0.0,0.215,0.699,0.678,hsv
194,6.473,Torchere B,Medium-Flare,0.6244,bonne,662,121,692,164,0.0,0.132,0.794,0.621,hsv
195,6.506,Torchere A,Medium-Flare,0.7669,bonne,376,84,422,121,0.0,0.192,0.708,0.673,hsv
195,6.506,Torchere B,Medium-Flare,0.5905,bonne,663,120,690,165,0.0,0.124,0.788,0.63,hsv
196,6.540,Torchere A,Medium-Flare,0.7406,bonne,376,86,424,120,0.0,0.224,0.708,0.683,hsv
196,6.540,Torchere B,Medium-Flare,0.7287,bonne,663,120,692,166,0.0,0.136,0.779,0.627,hsv
197,6.573,Torchere A,Medium-Flare,0.7569,bonne,376,85,424,120,0.0,0.219,0.689,0.684,hsv
197,6.573,Torchere B,Medium-Flare,0.6157,bonne,661,119,693,165,0.0,0.132,0.774,0.623,hsv
198,6.607,Torchere A,Medium-Flare,0.7623,bonne,372,83,425,121,0.0,0.186,0.735,0.67,hsv
198,6.607,Torchere B,Medium-Flare,0.5200,bonne,661,116,692,163,0.0,0.142,0.749,0.633,hsv
199,6.640,Torchere C,Medium-Flare,0.4247,bonne,68,68,90,100,0.017,0.078,0.81,0.643,hsv
199,6.640,Torchere A,Medium-Flare,0.7700,bonne,373,85,424,120,0.0,0.192,0.703,0.681,hsv
199,6.640,Torchere B,Medium-Flare,0.5197,bonne,661,115,693,166,0.0,0.121,0.775,0.624,hsv
200,6.673,Torchere C,Medium-Flare,0.4248,bonne,64,65,92,100,0.012,0.053,0.87,0.634,hsv
200,6.673,Torchere A,Medium-Flare,0.7877,bonne,383,88,424,120,0.0,0.268,0.625,0.708,hsv
200,6.673,Torchere B,Medium-Flare,0.4566,bonne,660,115,692,164,0.0,0.117,0.796,0.621,hsv
201,6.707,Torchere A,Medium-Flare,0.7607,bonne,384,87,424,120,0.0,0.264,0.642,0.706,hsv
201,6.707,Torchere B,Medium-Flare,0.4941,bonne,661,116,691,164,0.0,0.101,0.8,0.621,hsv
202,6.740,Torchere A,Medium-Flare,0.7749,bonne,383,88,424,119,0.0,0.263,0.648,0.702,hsv
202,6.740,Torchere B,Medium-Flare,0.4332,bonne,660,115,690,163,0.0,0.097,0.806,0.615,hsv
203,6.773,Torchere A,Medium-Flare,0.6767,bonne,385,88,421,119,0.0,0.283,0.608,0.713,hsv
204,6.807,Torchere A,Medium-Flare,0.5311,bonne,386,87,421,118,0.0,0.304,0.594,0.712,hsv
205,6.840,Torchere C,Medium-Flare,0.4952,bonne,63,64,91,99,0.008,0.039,0.895,0.631,hsv
205,6.840,Torchere A,Medium-Flare,0.7334,bonne,381,86,421,121,0.0,0.188,0.708,0.677,hsv
205,6.840,Torchere B,Medium-Flare,0.4093,bonne,663,120,692,166,0.0,0.065,0.834,0.61,hsv
206,6.874,Torchere A,Medium-Flare,0.7296,bonne,379,86,422,122,0.0,0.181,0.755,0.662,hsv
206,6.874,Torchere B,Medium-Flare,0.4508,bonne,665,126,692,164,0.0,0.136,0.751,0.631,hsv
207,6.907,Torchere A,Medium-Flare,0.7305,bonne,378,84,424,123,0.0,0.156,0.792,0.651,hsv
208,6.940,Torchere A,Medium-Flare,0.7491,bonne,389,92,421,121,0.0,0.301,0.591,0.72,hsv
209,6.974,Torchere A,Medium-Flare,0.7412,bonne,389,92,422,122,0.0,0.277,0.607,0.714,hsv
210,7.007,Torchere A,Medium-Flare,0.7722,bonne,389,91,422,122,0.0,0.295,0.603,0.717,hsv
211,7.040,Torchere C,Medium-Flare,0.5691,bonne,64,64,89,99,0.01,0.067,0.878,0.636,hsv
211,7.040,Torchere A,Medium-Flare,0.5628,bonne,389,89,422,121,0.0,0.31,0.591,0.713,hsv
211,7.040,Torchere B,Medium-Flare,0.4441,bonne,664,123,692,166,0.0,0.077,0.85,0.608,hsv
212,7.074,Torchere C,Medium-Flare,0.4686,bonne,65,60,89,100,0.01,0.061,0.89,0.628,hsv
212,7.074,Torchere A,Medium-Flare,0.7988,bonne,388,88,424,121,0.0,0.272,0.637,0.698,hsv
212,7.074,Torchere B,Medium-Flare,0.4079,bonne,667,119,691,167,0.0,0.065,0.856,0.604,hsv
213,7.107,Torchere C,Medium-Flare,0.4045,bonne,66,61,89,101,0.014,0.061,0.883,0.627,hsv
213,7.107,Torchere A,Medium-Flare,0.7440,bonne,387,88,424,121,0.0,0.278,0.636,0.705,hsv
213,7.107,Torchere B,Medium-Flare,0.5024,bonne,665,111,691,169,0.0,0.013,0.921,0.588,hsv
214,7.140,Torchere A,Medium-Flare,0.7435,bonne,386,88,423,121,0.0,0.278,0.617,0.708,hsv
214,7.140,Torchere B,Medium-Flare,0.6319,bonne,665,111,691,168,0.0,0.001,0.951,0.583,hsv
215,7.174,Torchere A,Medium-Flare,0.7604,bonne,386,87,424,121,0.0,0.283,0.605,0.712,hsv
215,7.174,Torchere B,Medium-Flare,0.5359,bonne,665,110,691,168,0.0,0.01,0.936,0.584,hsv
216,7.207,Torchere A,Medium-Flare,0.7413,bonne,384,84,422,122,0.0,0.249,0.648,0.697,hsv
217,7.241,Torchere A,Medium-Flare,0.7323,bonne,382,84,422,122,0.0,0.237,0.651,0.693,hsv
218,7.274,Torchere A,Medium-Flare,0.7470,bonne,381,84,423,123,0.0,0.198,0.667,0.684,hsv
218,7.274,Torchere B,Medium-Flare,0.4407,bonne,668,125,691,166,0.0,0.058,0.825,0.618,hsv
219,7.307,Torchere A,Medium-Flare,0.7395,bonne,381,83,422,122,0.0,0.206,0.67,0.687,hsv
219,7.307,Torchere B,Medium-Flare,0.4609,bonne,666,127,694,166,0.0,0.055,0.835,0.612,hsv
220,7.341,Torchere A,Medium-Flare,0.7458,bonne,380,87,423,123,0.0,0.198,0.683,0.689,hsv
220,7.341,Torchere B,Medium-Flare,0.6305,bonne,666,123,692,166,0.0,0.075,0.829,0.613,hsv
221,7.374,Torchere A,Medium-Flare,0.7152,bonne,381,90,422,122,0.0,0.235,0.636,0.704,hsv
221,7.374,Torchere B,Medium-Flare,0.5042,bonne,662,120,692,168,0.0,0.038,0.905,0.594,hsv
222,7.407,Torchere A,Medium-Flare,0.7318,bonne,381,91,422,122,0.0,0.247,0.632,0.704,hsv
222,7.407,Torchere B,Medium-Flare,0.4375,bonne,662,121,692,167,0.0,0.041,0.899,0.59,hsv
223,7.441,Torchere A,Medium-Flare,0.7323,bonne,379,91,422,122,0.0,0.212,0.659,0.696,hsv
223,7.441,Torchere B,Medium-Flare,0.4406,bonne,668,119,690,168,0.0,0.02,0.891,0.6,hsv
224,7.474,Torchere A,Medium-Flare,0.7346,bonne,378,91,422,122,0.0,0.158,0.694,0.683,hsv
