frame_idx,timestamp_sec,torchere,class_name,confidence,qualite,x1,y1,x2,y2,dark_ratio,flame_ratio,smoke_ratio,mean_intensity,classif_source
1,0.033,Torchere A,Medium-Flare,0.6931,inactive,294,370,389,634,,,,,svm
1,0.033,Torchere A,Dark-Flare,0.4327,inactive,292,371,391,635,,,,,svm
1,0.033,Torchere A,Dark-Smoke,0.7217,inactive,218,0,720,644,,,,,svm
2,0.067,Torchere A,Medium-Flare,0.5714,inactive,295,369,391,627,,,,,svm
2,0.067,Torchere A,Dark-Flare,0.5510,inactive,293,369,392,628,,,,,svm
2,0.067,Torchere A,Dark-Smoke,0.6691,inactive,214,0,720,643,,,,,svm
3,0.100,Torchere A,Dark-Flare,0.7695,inactive,303,364,402,625,,,,,svm
3,0.100,Torchere A,Medium-Flare,0.7477,inactive,307,363,400,623,,,,,svm
3,0.100,Torchere A,Dark-Smoke,0.6908,inactive,185,0,720,647,,,,,svm
4,0.133,Torchere A,Medium-Flare,0.7342,inactive,315,430,401,620,,,,,svm
4,0.133,Torchere A,Dark-Smoke,0.8264,inactive,211,0,720,640,,,,,svm
5,0.167,Torchere A,Medium-Flare,0.7129,moyenne,309,358,401,616,,,,,svm
5,0.167,Torchere A,Light-Flare,0.4856,moyenne,304,353,410,619,,,,,svm
5,0.167,Torchere A,Dark-Smoke,0.8355,moyenne,269,1,720,629,,,,,svm
6,0.200,Torchere A,Medium-Flare,0.6416,moyenne,298,354,388,618,,,,,svm
6,0.200,Torchere A,Light-Flare,0.3148,moyenne,297,353,396,620,,,,,svm
6,0.200,Torchere A,Dark-Smoke,0.8111,moyenne,209,0,720,637,,,,,svm
7,0.233,Torchere A,Medium-Flare,0.4934,mauvaise,306,368,395,622,,,,,svm
7,0.233,Torchere A,Dark-Flare,0.3972,mauvaise,308,368,394,621,,,,,svm
7,0.233,Torchere A,Dark-Smoke,0.7523,mauvaise,201,0,718,641,,,,,svm
8,0.267,Torchere A,Medium-Flare,0.8593,mauvaise,298,418,383,620,,,,,svm
8,0.267,Torchere A,Dark-Smoke,0.8587,mauvaise,250,0,711,635,,,,,svm
9,0.300,Torchere A,Medium-Flare,0.8944,mauvaise,290,405,372,610,,,,,svm
9,0.300,Torchere A,Dark-Smoke,0.8415,mauvaise,200,0,685,625,,,,,svm
10,0.333,Torchere A,Medium-Flare,0.8903,mauvaise,291,394,376,605,,,,,svm
10,0.333,Torchere A,Dark-Smoke,0.7798,mauvaise,208,1,711,618,,,,,svm
11,0.367,Torchere A,Medium-Flare,0.9009,mauvaise,291,390,376,604,,,,,svm
11,0.367,Torchere A,Dark-Smoke,0.7772,mauvaise,208,1,678,611,,,,,svm
12,0.400,Torchere A,Medium-Flare,0.8657,mauvaise,306,393,391,607,,,,,svm
12,0.400,Torchere A,Dark-Smoke,0.7450,mauvaise,218,0,713,615,,,,,svm
13,0.433,Torchere A,Dark-Flare,0.8001,mauvaise,305,391,394,619,,,,,svm
13,0.433,Torchere A,Dark-Smoke,0.7626,mauvaise,228,2,702,633,,,,,svm
14,0.467,Torchere A,Medium-Flare,0.8725,mauvaise,296,389,380,615,,,,,svm
14,0.467,Torchere A,Dark-Flare,0.2825,mauvaise,297,387,379,616,,,,,svm
14,0.467,Torchere A,Dark-Smoke,0.8116,mauvaise,217,0,720,629,,,,,svm
15,0.500,Torchere A,Medium-Flare,0.8321,mauvaise,300,388,381,611,,,,,svm
15,0.500,Torchere A,Dark-Flare,0.4487,mauvaise,301,388,381,611,,,,,svm
15,0.500,Torchere A,Dark-Smoke,0.8233,mauvaise,210,0,720,623,,,,,svm
16,0.533,Torchere A,Medium-Flare,0.8320,mauvaise,301,371,389,608,,,,,svm
16,0.533,Torchere A,Dark-Flare,0.7676,mauvaise,304,373,388,608,,,,,svm
16,0.533,Torchere A,Dark-Smoke,0.8179,mauvaise,210,0,717,617,,,,,svm
17,0.567,Torchere A,Dark-Flare,0.8426,mauvaise,306,368,392,608,,,,,svm
17,0.567,Torchere A,Medium-Flare,0.5407,mauvaise,302,367,393,608,,,,,svm
17,0.567,Torchere A,Dark-Smoke,0.6399,mauvaise,216,0,715,615,,,,,svm
18,0.600,Torchere A,Dark-Flare,0.7401,mauvaise,292,362,375,605,,,,,svm
18,0.600,Torchere A,Medium-Flare,0.5361,mauvaise,289,362,377,605,,,,,svm
18,0.600,Torchere A,Dark-Smoke,0.7823,mauvaise,205,1,719,611,,,,,svm
19,0.633,Torchere A,Medium-Flare,0.8262,mauvaise,275,359,366,607,,,,,svm
19,0.633,Torchere A,Dark-Flare,0.3610,mauvaise,274,359,367,606,,,,,svm
19,0.633,Torchere A,Dark-Smoke,0.6929,mauvaise,203,0,720,617,,,,,svm
20,0.667,Torchere A,Dark-Flare,0.5856,mauvaise,265,356,355,609,,,,,svm
20,0.667,Torchere A,Medium-Flare,0.5237,mauvaise,264,356,355,610,,,,,svm
20,0.667,Torchere A,Dark-Smoke,0.6061,mauvaise,186,0,718,624,,,,,svm
21,0.700,Torchere A,Medium-Flare,0.8135,mauvaise,268,339,357,596,,,,,svm
21,0.700,Torchere A,Dark-Smoke,0.7101,mauvaise,158,0,720,611,,,,,svm
22,0.733,Torchere A,Medium-Flare,0.8434,mauvaise,272,330,368,593,,,,,svm
22,0.733,Torchere A,Dark-Smoke,0.5782,mauvaise,177,0,710,603,,,,,svm
23,0.767,ambient,Medium-Smoke,0.4538,ambient_smoke,0,1035,488,1279,,,,,svm
23,0.767,Torchere A,Dark-Flare,0.7939,mauvaise,280,321,386,587,,,,,svm
23,0.767,Torchere A,Dark-Smoke,0.6260,mauvaise,119,0,712,597,,,,,svm
24,0.800,Torchere A,Dark-Flare,0.7736,mauvaise,283,313,383,586,,,,,svm
24,0.800,Torchere A,Dark-Smoke,0.7573,mauvaise,125,0,718,598,,,,,svm
25,0.833,Torchere A,Dark-Flare,0.8346,mauvaise,298,309,396,588,,,,,svm
25,0.833,Torchere A,Dark-Smoke,0.7923,mauvaise,48,0,720,601,,,,,svm
26,0.867,Torchere A,Dark-Flare,0.8253,mauvaise,298,309,397,591,,,,,svm
26,0.867,Torchere A,Dark-Smoke,0.8259,mauvaise,95,0,720,602,,,,,svm
27,0.900,ambient,Medium-Smoke,0.5058,ambient_smoke,1,1015,501,1279,,,,,svm
27,0.900,Torchere A,Medium-Flare,0.5947,mauvaise,282,327,382,592,,,,,svm
27,0.900,Torchere A,Dark-Flare,0.3210,mauvaise,282,328,381,591,,,,,svm
